Date,NO3,NH4
7/20/2016 5:29,0.232759,0.07365582
7/20/2016 5:59,0.252411,0.072647409
7/20/2016 6:29,0.2710804,0.080660735
7/20/2016 6:59,0.26715,0.072617968
7/20/2016 7:29,0.2553588,0.079824916
7/20/2016 7:59,0.2563414,0.075787778
7/20/2016 8:29,0.242585,0.078693309
7/20/2016 8:59,0.2563414,0.078213783
7/20/2016 9:29,0.1629944,0.116814311
7/20/2016 9:59,0.0666996,0.185001212
7/20/2016 10:29,0.03,0.193292594
7/20/2016 10:59,0.03,0.194671931
7/20/2016 11:29,0.03,0.201721643
7/20/2016 11:59,0.03,0.215875368
7/20/2016 12:29,0.03,0.24038158
7/20/2016 12:59,0.03,0.271026717
7/20/2016 13:29,0.03,0.301961891
7/20/2016 13:59,0.03,0.358865689
7/20/2016 14:29,0.03,0.413936648
7/20/2016 14:59,0.03,0.454879764
7/20/2016 15:29,0.03,0.479984731
7/20/2016 15:59,0.03,0.504846869
7/20/2016 16:29,0.03,0.533459065
7/20/2016 16:59,0.03,0.550911768
7/20/2016 17:29,0.03,0.57063093
7/20/2016 17:59,0.03,0.440497762
7/20/2016 18:29,0.03,0.325184994
7/20/2016 18:59,0.03,0.244665439
7/20/2016 19:29,0.065717,0.212657557
7/20/2016 19:59,0.1109166,0.183379935
7/20/2016 20:29,0.1433424,0.145927232
7/20/2016 20:59,0.1777334,0.123588489
7/20/2016 21:29,0.1620118,0.133071205
7/20/2016 21:59,0.1796986,0.113656255
7/20/2016 22:29,0.1472728,0.134505854
7/20/2016 22:59,0.1286034,0.146580515
7/20/2016 23:29,0.1384294,0.141572581
7/20/2016 23:59,0.1551336,0.122463471
7/21/2016 0:29,0.163977,0.106012984
7/21/2016 0:59,0.1846116,0.089486795
7/21/2016 1:29,0.183629,0.081024752
7/21/2016 1:59,0.213107,0.073056824
7/21/2016 2:29,0.2003332,0.062376261
7/21/2016 2:59,0.1679074,0.058252853
7/21/2016 3:29,0.193455,0.049069692
7/21/2016 3:59,0.2239156,0.048909114
7/21/2016 4:29,0.2209678,0.052766882
7/21/2016 4:59,0.2435676,0.046564264
7/21/2016 5:29,0.2239156,0.052609839
7/21/2016 5:59,0.1993506,0.055122532
7/21/2016 6:29,0.2022984,0.052515874
7/21/2016 6:59,0.2150722,0.055205482
7/21/2016 7:29,0.2298112,0.055731524
7/21/2016 7:59,0.198368,0.058363269
7/21/2016 8:29,0.1993506,0.054111009
7/21/2016 8:59,0.2022984,0.058236533
7/21/2016 9:29,0.2248982,0.055066642
7/21/2016 9:59,0.2416024,0.058775602
7/21/2016 10:29,0.2239156,0.052719071
7/21/2016 10:59,0.2013158,0.049524763
7/21/2016 11:29,0.2268634,0.050106154
7/21/2016 11:59,0.208194,0.052239549
7/21/2016 12:29,0.2170374,0.04646818
7/21/2016 12:59,0.2150722,0.050004536
7/21/2016 13:29,0.2484806,0.048486294
7/21/2016 13:59,0.2435676,0.051645245
7/21/2016 14:29,0.2406198,0.054870337
7/21/2016 14:59,0.2357068,0.056686095
7/21/2016 15:29,0.2209678,0.054151454
7/21/2016 15:59,0.2052462,0.05199987
7/21/2016 16:29,0.222933,0.046926518
7/21/2016 16:59,0.2416024,0.049024571
7/21/2016 17:29,0.2406198,0.044160995
7/21/2016 17:59,0.247498,0.038270222
7/21/2016 18:29,0.237672,0.048179036
7/21/2016 18:59,0.2445502,0.036098261
7/21/2016 19:29,0.2209678,0.033331081
7/21/2016 19:59,0.2248982,0.02702933
7/21/2016 20:29,0.2170374,0.028478962
7/21/2016 20:59,0.2170374,0.034300385
7/21/2016 21:29,0.2013158,0.031163804
7/21/2016 21:59,0.2170374,0.02717001
7/21/2016 22:29,0.213107,0.031232302
7/21/2016 22:59,0.2160548,0.037795943
7/21/2016 23:29,0.193455,0.033838651
7/21/2016 23:59,0.2160548,0.035124695
7/22/2016 0:29,0.2170374,0.041349825
7/22/2016 0:59,0.1826464,0.047750823
7/22/2016 1:29,0.2160548,0.042889649
7/22/2016 1:59,0.2091766,0.053168837
7/22/2016 2:29,0.1767508,0.055344257
7/22/2016 2:59,0.1914898,0.056941524
7/22/2016 3:29,0.1796986,0.063395968
7/22/2016 3:59,0.159064,0.067391529
7/22/2016 4:29,0.2121244,0.070658259
7/22/2016 4:59,0.159064,0.070309089
7/22/2016 5:29,0.1462902,0.073048754
7/22/2016 5:59,0.1521858,0.077214726
7/22/2016 6:29,0.16889,0.083814887
7/22/2016 6:59,0.1158296,0.080140036
7/22/2016 7:29,0.1453076,0.082983539
7/22/2016 7:59,0.149238,0.093132233
7/22/2016 8:29,0.1561162,0.088636592
7/22/2016 8:59,0.1335164,0.09069692
7/22/2016 9:29,0.1747856,0.087040348
7/22/2016 9:59,0.173803,0.089784604
7/22/2016 10:29,0.1423598,0.08166434
7/22/2016 10:59,0.1954202,0.078610486
7/22/2016 11:29,0.149238,0.070531134
7/22/2016 11:59,0.178716,0.076700263
7/22/2016 12:29,0.1905072,0.074025616
7/22/2016 12:59,0.1816638,0.070673557
7/22/2016 13:29,0.2209678,0.062535281
7/22/2016 13:59,0.2219504,0.045811139
7/22/2016 14:29,0.222933,0.029737855
7/22/2016 14:59,0.2386546,0.038366141
7/22/2016 15:29,0.2416024,0.034412601
7/22/2016 15:59,0.2101592,0.045000167
7/22/2016 16:29,0.2239156,0.046102554
7/22/2016 16:59,0.232759,0.0333662
7/22/2016 17:29,0.2258808,0.027181444
7/22/2016 17:59,0.2258808,0.039127256
7/22/2016 18:29,0.1747856,0.034125577
7/22/2016 18:59,0.2091766,0.03265007
7/22/2016 19:29,0.2150722,0.038351697
7/22/2016 19:59,0.252411,0.03600884
7/22/2016 20:29,0.2366894,0.035589431
7/22/2016 20:59,0.2268634,0.037550514
7/22/2016 21:29,0.232759,0.035056527
7/22/2016 21:59,0.2101592,0.04113631
7/22/2016 22:29,0.2052462,0.050786114
7/22/2016 22:59,0.1757682,0.051742267
7/22/2016 23:29,0.1905072,0.05584334
7/22/2016 23:59,0.193455,0.067115575
7/23/2016 0:29,0.1561162,0.075195864
